symbol,signal_ms,signal_iso,entry_ms,entry_iso,exit_ms,exit_iso,tclass,side,entry,stop,target,exit_price,exit_reason,R,ambiguous
SOLUSDT,1753264799999,2025-07-23T09:59:59.999000Z,1753264800000,2025-07-23T10:00:00Z,1753275599999,2025-07-23T12:59:59.999000Z,NORMAL,SHORT,197.5299,198.5901,195.09143999999998,195.09143999999998,TP,2.3,False
KNCUSDT,1753282799999,2025-07-23T14:59:59.999000Z,1753282800000,2025-07-23T15:00:00Z,1753286399999,2025-07-23T15:59:59.999000Z,NORMAL,SHORT,0.43109000000000003,0.43391,0.42460400000000004,0.43391,SL,-1.0,False
DASHUSDT,1753289999999,2025-07-23T16:59:59.999000Z,1753290000000,2025-07-23T17:00:00Z,1753306199999,2025-07-23T21:29:59.999000Z,NORMAL,SHORT,23.84,24.26,22.873999999999995,22.873999999999995,TP,2.3,False
LTCUSDT,1753289999999,2025-07-23T16:59:59.999000Z,1753290000000,2025-07-23T17:00:00Z,1753313399999,2025-07-23T23:29:59.999000Z,NORMAL,SHORT,112.28,114.56,107.036,112.55,SESSION,-0.11842105263157714,False
DOTUSDT,1753351199999,2025-07-24T09:59:59.999000Z,1753351200000,2025-07-24T10:00:00Z,1753356599999,2025-07-24T11:29:59.999000Z,NORMAL,SHORT,3.9560000000000004,4.008,3.836400000000001,4.008,SL,-1.0,False
AXSUSDT,1753352999999,2025-07-24T10:29:59.999000Z,1753353000000,2025-07-24T10:30:00Z,1753356599999,2025-07-24T11:29:59.999000Z,NORMAL,SHORT,2.47799,2.5210100000000004,2.3790439999999995,2.5210100000000004,SL,-1.0,False
COTIUSDT,1753352999999,2025-07-24T10:29:59.999000Z,1753353000000,2025-07-24T10:30:00Z,1753356599999,2025-07-24T11:29:59.999000Z,NORMAL,SHORT,0.057280000000000005,0.05857000000000001,0.05431299999999999,0.05857000000000001,SL,-1.0,False
ONTUSDT,1753352999999,2025-07-24T10:29:59.999000Z,1753353000000,2025-07-24T10:30:00Z,1753356599999,2025-07-24T11:29:59.999000Z,NORMAL,SHORT,0.14470000000000002,0.1465,0.1405600000000001,0.1465,SL,-1.0,False
PEOPLEUSDT,1753352999999,2025-07-24T10:29:59.999000Z,1753353000000,2025-07-24T10:30:00Z,1753356599999,2025-07-24T11:29:59.999000Z,NORMAL,SHORT,0.01949,0.01989,0.01857,0.01989,SL,-1.0,False
CRVUSDT,1753435799999,2025-07-25T09:29:59.999000Z,1753435800000,2025-07-25T09:30:00Z,1753455599999,2025-07-25T14:59:59.999000Z,NORMAL,LONG,1.0719999999999998,1.0330000000000001,1.161699999999999,1.0330000000000001,SL,-1.0,False
TRXUSDT,1753700399999,2025-07-28T10:59:59.999000Z,1753700400000,2025-07-28T11:00:00Z,1753705799999,2025-07-28T12:29:59.999000Z,NORMAL,LONG,0.32349000000000006,0.32233,0.32615800000000017,0.32615800000000017,TP,2.3,False
DASHUSDT,1753721999999,2025-07-28T16:59:59.999000Z,1753722000000,2025-07-28T17:00:00Z,1753743599999,2025-07-28T22:59:59.999000Z,NORMAL,SHORT,22.209999999999997,22.46,21.63499999999999,21.63499999999999,TP,2.3,False
AAVEUSDT,1754378999999,2025-08-05T07:29:59.999000Z,1754379000000,2025-08-05T07:30:00Z,1754387999999,2025-08-05T09:59:59.999000Z,NORMAL,SHORT,258.759,260.591,254.54540000000003,260.591,SL,-1.0,False
DUSKUSDT,1754380799999,2025-08-05T07:59:59.999000Z,1754380800000,2025-08-05T08:00:00Z,1754386199999,2025-08-05T09:29:59.999000Z,NORMAL,SHORT,0.05819,0.05892000000000001,0.05651099999999998,0.05892000000000001,SL,-1.0,False
MKRUSDT,1754495999999,2025-08-06T15:59:59.999000Z,1754496000000,2025-08-06T16:00:00Z,1754499599999,2025-08-06T16:59:59.999000Z,NORMAL,LONG,1924.31,1895.99,1989.446,1895.99,SL,-1.0,False
LTCUSDT,1755077399999,2025-08-13T09:29:59.999000Z,1755077400000,2025-08-13T09:30:00Z,1755088199999,2025-08-13T12:29:59.999000Z,T+1,LONG,132.57,131.24,135.62899999999996,131.24,SL,-1.0,False
AAVEUSDT,1755082799999,2025-08-13T10:59:59.999000Z,1755082800000,2025-08-13T11:00:00Z,1755095399999,2025-08-13T14:29:59.999000Z,T+1,LONG,328.89099999999996,324.59900000000005,338.7625999999998,324.59900000000005,SL,-1.0,False
HBARUSDT,1755588599999,2025-08-19T07:29:59.999000Z,1755588600000,2025-08-19T07:30:00Z,1755593999999,2025-08-19T08:59:59.999000Z,NORMAL,SHORT,0.23754,0.23964000000000002,0.23270999999999997,0.23964000000000002,SL,-1.0,False
FILUSDT,1755592199999,2025-08-19T08:29:59.999000Z,1755592200000,2025-08-19T08:30:00Z,1755593999999,2025-08-19T08:59:59.999000Z,NORMAL,SHORT,2.403,2.422,2.3592999999999997,2.422,SL,-1.0,False
LINKUSDT,1755592199999,2025-08-19T08:29:59.999000Z,1755592200000,2025-08-19T08:30:00Z,1755599399999,2025-08-19T10:29:59.999000Z,NORMAL,SHORT,24.122,24.464000000000002,23.335399999999996,24.464000000000002,SL,-1.0,False
LINKUSDT,1755680399999,2025-08-20T08:59:59.999000Z,1755680400000,2025-08-20T09:00:00Z,1755691199999,2025-08-20T11:59:59.999000Z,NORMAL,LONG,25.212000000000003,24.746,26.283800000000014,24.746,SL,-1.0,False
XMRUSDT,1755770399999,2025-08-21T09:59:59.999000Z,1755770400000,2025-08-21T10:00:00Z,1755781199999,2025-08-21T12:59:59.999000Z,NORMAL,LONG,272.01,269.25,278.35799999999995,269.25,SL,-1.0,False
ETHUSDT,1755851399999,2025-08-22T08:29:59.999000Z,1755851400000,2025-08-22T08:30:00Z,1755854999999,2025-08-22T09:29:59.999000Z,NORMAL,LONG,4350.8,4324.99,4410.163000000001,4324.99,SL,-1.0,False
DASHUSDT,1756225799999,2025-08-26T16:29:59.999000Z,1756225800000,2025-08-26T16:30:00Z,1756236599999,2025-08-26T19:29:59.999000Z,NORMAL,LONG,22.560000000000002,22.349999999999998,23.043000000000013,23.043000000000013,TP,2.3,False
QTUMUSDT,1756279799999,2025-08-27T07:29:59.999000Z,1756279800000,2025-08-27T07:30:00Z,1756299599999,2025-08-27T12:59:59.999000Z,NORMAL,SHORT,2.794,2.864,2.6330000000000005,2.864,SL,-1.0,False
DUSKUSDT,1756367999999,2025-08-28T07:59:59.999000Z,1756368000000,2025-08-28T08:00:00Z,1756375199999,2025-08-28T09:59:59.999000Z,NORMAL,LONG,0.0671,0.06633000000000001,0.06887099999999999,0.06633000000000001,SL,-1.0,False
MKRUSDT,1756369799999,2025-08-28T08:29:59.999000Z,1756369800000,2025-08-28T08:30:00Z,1756389599999,2025-08-28T13:59:59.999000Z,NORMAL,SHORT,1547.49,1560.21,1518.234,1518.234,TP,2.3,False
LINKUSDT,1756454399999,2025-08-29T07:59:59.999000Z,1756454400000,2025-08-29T08:00:00Z,1756472399999,2025-08-29T12:59:59.999000Z,NORMAL,SHORT,23.476,23.725,22.903299999999994,23.725,SL,-1.0,False
ZENUSDT,1756457999999,2025-08-29T08:59:59.999000Z,1756458000000,2025-08-29T09:00:00Z,1756463399999,2025-08-29T10:29:59.999000Z,NORMAL,SHORT,7.341,7.418,7.1639,7.418,SL,-1.0,False
AAVEUSDT,1756742399999,2025-09-01T15:59:59.999000Z,1756742400000,2025-09-01T16:00:00Z,1756763999999,2025-09-01T21:59:59.999000Z,NORMAL,SHORT,306.03900000000004,309.101,298.99640000000016,298.99640000000016,TP,2.3,False
ONTUSDT,1756742399999,2025-09-01T15:59:59.999000Z,1756742400000,2025-09-01T16:00:00Z,1756763999999,2025-09-01T21:59:59.999000Z,NORMAL,SHORT,0.14010000000000003,0.1415,0.13688000000000014,0.13688000000000014,TP,2.3,False
KNCUSDT,1756744199999,2025-09-01T16:29:59.999000Z,1756744200000,2025-09-01T16:30:00Z,1756751399999,2025-09-01T18:29:59.999000Z,NORMAL,SHORT,0.37049000000000004,0.37241,0.3660740000000001,0.37241,SL,-1.0,False
COTIUSDT,1756745999999,2025-09-01T16:59:59.999000Z,1756746000000,2025-09-01T17:00:00Z,1756762199999,2025-09-01T21:29:59.999000Z,NORMAL,SHORT,0.04959,0.05020000000000001,0.04818699999999999,0.04818699999999999,TP,2.3,False
ETHUSDT,1756745999999,2025-09-01T16:59:59.999000Z,1756746000000,2025-09-01T17:00:00Z,1756756799999,2025-09-01T19:59:59.999000Z,NORMAL,SHORT,4344.43,4365.96,4294.911000000001,4365.96,SL,-1.0,False
BAKEUSDT,1757921399999,2025-09-15T07:29:59.999000Z,1757921400000,2025-09-15T07:30:00Z,1757946599999,2025-09-15T14:29:59.999000Z,NORMAL,SHORT,0.09330000000000001,0.09770000000000001,0.08318,0.08318,TP,2.3,False
MASKUSDT,1758268799999,2025-09-19T07:59:59.999000Z,1758268800000,2025-09-19T08:00:00Z,1758270599999,2025-09-19T08:29:59.999000Z,T+1,SHORT,1.3028000000000002,1.3081,1.2906100000000005,1.3081,SL,-1.0,False
DUSKUSDT,1758274199999,2025-09-19T09:29:59.999000Z,1758274200000,2025-09-19T09:30:00Z,1758293999999,2025-09-19T14:59:59.999000Z,T+1,SHORT,0.06476000000000001,0.06555,0.06294300000000004,0.06294300000000004,TP,2.3,False
DASHUSDT,1758711599999,2025-09-24T10:59:59.999000Z,1758711600000,2025-09-24T11:00:00Z,1758729599999,2025-09-24T15:59:59.999000Z,NORMAL,LONG,21.39,21.279999999999998,21.643000000000008,21.279999999999998,SL,-1.0,False
BTCUSDT,1758731399999,2025-09-24T16:29:59.999000Z,1758731400000,2025-09-24T16:30:00Z,1758756599999,2025-09-24T23:29:59.999000Z,NORMAL,LONG,113540.41,113107.39000000001,114536.35599999999,113292.2,SESSION,-0.5732067802873133,False
ZECUSDT,1758884399999,2025-09-26T10:59:59.999000Z,1758884400000,2025-09-26T11:00:00Z,1758887999999,2025-09-26T11:59:59.999000Z,NORMAL,SHORT,53.400000000000006,54.11,51.76700000000002,54.11,SL,-1.0,False
RUNEUSDT,1759222799999,2025-09-30T08:59:59.999000Z,1759222800000,2025-09-30T09:00:00Z,1759233599999,2025-09-30T11:59:59.999000Z,NORMAL,SHORT,1.1269,1.1321,1.1149399999999998,1.1321,SL,-1.0,False
1000SHIBUSDT,1759226399999,2025-09-30T09:59:59.999000Z,1759226400000,2025-09-30T10:00:00Z,1759233599999,2025-09-30T11:59:59.999000Z,NORMAL,SHORT,0.011678000000000001,0.011746999999999999,0.011519300000000007,0.011746999999999999,SL,-1.0,False
BTCUSDT,1759415399999,2025-10-02T14:29:59.999000Z,1759415400000,2025-10-02T14:30:00Z,1759417199999,2025-10-02T14:59:59.999000Z,NORMAL,LONG,119672.11,119218.69,120714.976,119218.69,SL,-1.0,False
TRXUSDT,1759748399999,2025-10-06T10:59:59.999000Z,1759748400000,2025-10-06T11:00:00Z,1759750199999,2025-10-06T11:29:59.999000Z,NORMAL,LONG,0.34439000000000003,0.34402,0.34524100000000013,0.34402,SL,-1.0,False
AAVEUSDT,1759760999999,2025-10-06T14:29:59.999000Z,1759761000000,2025-10-06T14:30:00Z,1759762799999,2025-10-06T14:59:59.999000Z,NORMAL,LONG,298.101,295.769,303.46459999999996,295.769,SL,-1.0,False
LINKUSDT,1759769999999,2025-10-06T16:59:59.999000Z,1759770000000,2025-10-06T17:00:00Z,1759782599999,2025-10-06T20:29:59.999000Z,NORMAL,LONG,23.03,22.794999999999998,23.57050000000001,23.57050000000001,TP,2.3,False
AAVEUSDT,1759849199999,2025-10-07T14:59:59.999000Z,1759849200000,2025-10-07T15:00:00Z,1759879799999,2025-10-07T23:29:59.999000Z,NORMAL,SHORT,281.72900000000004,284.64099999999996,275.03140000000025,276.69,SESSION,1.7304258241758863,False
XMRUSDT,1759917599999,2025-10-08T09:59:59.999000Z,1759917600000,2025-10-08T10:00:00Z,1759937399999,2025-10-08T15:29:59.999000Z,NORMAL,LONG,325.24,322.43,331.70300000000003,331.70300000000003,TP,2.3,False
QTUMUSDT,1759939199999,2025-10-08T15:59:59.999000Z,1759939200000,2025-10-08T16:00:00Z,1759944599999,2025-10-08T17:29:59.999000Z,NORMAL,LONG,2.36,2.335,2.4174999999999995,2.4174999999999995,TP,2.3,False
CRVUSDT,1759994999999,2025-10-09T07:29:59.999000Z,1759995000000,2025-10-09T07:30:00Z,1760012999999,2025-10-09T12:29:59.999000Z,NORMAL,SHORT,0.717,0.724,0.7009,0.724,SL,-1.0,False
ICPUSDT,1759994999999,2025-10-09T07:29:59.999000Z,1759995000000,2025-10-09T07:30:00Z,1760021999999,2025-10-09T14:59:59.999000Z,NORMAL,SHORT,4.390000000000001,4.43,4.298000000000003,4.298000000000003,TP,2.3,False
SANDUSDT,1759994999999,2025-10-09T07:29:59.999000Z,1759995000000,2025-10-09T07:30:00Z,1759998599999,2025-10-09T08:29:59.999000Z,NORMAL,SHORT,0.26386000000000004,0.2654,0.26031800000000005,0.26031800000000005,TP,2.3,False
XLMUSDT,1759994999999,2025-10-09T07:29:59.999000Z,1759995000000,2025-10-09T07:30:00Z,1760000399999,2025-10-09T08:59:59.999000Z,NORMAL,SHORT,0.37851,0.38069000000000003,0.373496,0.373496,TP,2.3,False
QTUMUSDT,1759998599999,2025-10-09T08:29:59.999000Z,1759998600000,2025-10-09T08:30:00Z,1760014799999,2025-10-09T12:59:59.999000Z,NORMAL,SHORT,2.242,2.281,2.1522999999999994,2.281,SL,-1.0,False
TRXUSDT,1760000399999,2025-10-09T08:59:59.999000Z,1760000400000,2025-10-09T09:00:00Z,1760007599999,2025-10-09T10:59:59.999000Z,NORMAL,SHORT,0.33588,0.33726000000000006,0.3327059999999999,0.33726000000000006,SL,-1.0,False
BNBUSDT,1760020199999,2025-10-09T14:29:59.999000Z,1760020200000,2025-10-09T14:30:00Z,1760047199999,2025-10-09T21:59:59.999000Z,NORMAL,SHORT,1243.6090000000002,1260.151,1205.5624000000003,1255.38,EMA,-0.7115826381332376,False
AXSUSDT,1760340599999,2025-10-13T07:29:59.999000Z,1760340600000,2025-10-13T07:30:00Z,1760354999999,2025-10-13T11:29:59.999000Z,NORMAL,LONG,1.7440100000000003,1.7199900000000001,1.7992560000000006,1.7199900000000001,SL,-1.0,False
HBARUSDT,1760340599999,2025-10-13T07:29:59.999000Z,1760340600000,2025-10-13T07:30:00Z,1760354999999,2025-10-13T11:29:59.999000Z,NORMAL,LONG,0.18917000000000003,0.18658,0.1951270000000001,0.18658,SL,-1.0,False
LINKUSDT,1760340599999,2025-10-13T07:29:59.999000Z,1760340600000,2025-10-13T07:30:00Z,1760354999999,2025-10-13T11:29:59.999000Z,NORMAL,LONG,19.645000000000003,19.343999999999998,20.337300000000017,19.343999999999998,SL,-1.0,False
XMRUSDT,1760426999999,2025-10-14T07:29:59.999000Z,1760427000000,2025-10-14T07:30:00Z,1760432399999,2025-10-14T08:59:59.999000Z,NORMAL,SHORT,300.07,302.82,293.745,302.82,SL,-1.0,False
AXSUSDT,1760428799999,2025-10-14T07:59:59.999000Z,1760428800000,2025-10-14T08:00:00Z,1760432399999,2025-10-14T08:59:59.999000Z,NORMAL,SHORT,1.6489900000000002,1.67301,1.5937440000000003,1.67301,SL,-1.0,False
NEARUSDT,1760428799999,2025-10-14T07:59:59.999000Z,1760428800000,2025-10-14T08:00:00Z,1760432399999,2025-10-14T08:59:59.999000Z,NORMAL,SHORT,2.3969,2.4361,2.3067399999999996,2.4361,SL,-1.0,False
RVNUSDT,1761064199999,2025-10-21T16:29:59.999000Z,1761064200000,2025-10-21T16:30:00Z,1761065999999,2025-10-21T16:59:59.999000Z,NORMAL,LONG,0.01021,0.010110000000000001,0.01044,0.010110000000000001,SL,-1.0,False
UNIUSDT,1762356599999,2025-11-05T15:29:59.999000Z,1762356600000,2025-11-05T15:30:00Z,1762385399999,2025-11-05T23:29:59.999000Z,NORMAL,LONG,5.3441,5.272900000000001,5.507859999999998,5.361,SESSION,0.2373595505617959,False
XRPUSDT,1762426799999,2025-11-06T10:59:59.999000Z,1762426800000,2025-11-06T11:00:00Z,1762441199999,2025-11-06T14:59:59.999000Z,NORMAL,SHORT,2.3011999999999997,2.3167000000000004,2.265549999999998,2.265549999999998,TP,2.3,False
UNIUSDT,1762766999999,2025-11-10T09:29:59.999000Z,1762767000000,2025-11-10T09:30:00Z,1762772399999,2025-11-10T10:59:59.999000Z,NORMAL,LONG,6.8261,6.761900000000001,6.9737599999999995,6.9737599999999995,TP,2.3,False
FILUSDT,1762770599999,2025-11-10T10:29:59.999000Z,1762770600000,2025-11-10T10:30:00Z,1762786799999,2025-11-10T14:59:59.999000Z,NORMAL,SHORT,2.605,2.661,2.4762,2.4762,TP,2.3,False
ZENUSDT,1762792199999,2025-11-10T16:29:59.999000Z,1762792200000,2025-11-10T16:30:00Z,1762817399999,2025-11-10T23:29:59.999000Z,NORMAL,SHORT,13.661000000000001,14.047,12.773200000000003,13.074,SESSION,1.5207253886010432,False
SKLUSDT,1762846199999,2025-11-11T07:29:59.999000Z,1762846200000,2025-11-11T07:30:00Z,1762864199999,2025-11-11T12:29:59.999000Z,NORMAL,SHORT,0.017240000000000002,0.0175,0.016642000000000004,0.0175,SL,-1.0,False
LTCUSDT,1762847999999,2025-11-11T07:59:59.999000Z,1762848000000,2025-11-11T08:00:00Z,1762853399999,2025-11-11T09:29:59.999000Z,NORMAL,SHORT,102.00999999999999,103.08000000000001,99.54899999999994,103.08000000000001,SL,-1.0,False
XMRUSDT,1762853399999,2025-11-11T09:29:59.999000Z,1762853400000,2025-11-11T09:30:00Z,1762864199999,2025-11-11T12:29:59.999000Z,NORMAL,SHORT,375.44,379.66,365.7339999999999,379.66,SL,-1.0,False
ICPUSDT,1763130599999,2025-11-14T14:29:59.999000Z,1763130600000,2025-11-14T14:30:00Z,1763132399999,2025-11-14T14:59:59.999000Z,NORMAL,SHORT,5.590000000000001,5.72,5.291000000000003,5.72,SL,-1.0,False
ZECUSDT,1763130599999,2025-11-14T14:29:59.999000Z,1763130600000,2025-11-14T14:30:00Z,1763162999999,2025-11-14T23:29:59.999000Z,NORMAL,LONG,560.54,534.49,620.4549999999998,591.2,SESSION,1.1769673704414638,False
RUNEUSDT,1763366399999,2025-11-17T07:59:59.999000Z,1763366400000,2025-11-17T08:00:00Z,1763371799999,2025-11-17T09:29:59.999000Z,NORMAL,LONG,0.751,0.7464000000000001,0.7615799999999998,0.7464000000000001,SL,-1.0,False
ETHUSDT,1763710199999,2025-11-21T07:29:59.999000Z,1763710200000,2025-11-21T07:30:00Z,1763711999999,2025-11-21T07:59:59.999000Z,T+1,SHORT,2753.3199999999997,2799.28,2647.6119999999987,2647.6119999999987,TP,2.3,False
RUNEUSDT,1763710199999,2025-11-21T07:29:59.999000Z,1763710200000,2025-11-21T07:30:00Z,1763711999999,2025-11-21T07:59:59.999000Z,T+1,SHORT,0.6466000000000001,0.6557000000000001,0.6256700000000001,0.6256700000000001,TP,2.3,False
UNIUSDT,1763710199999,2025-11-21T07:29:59.999000Z,1763710200000,2025-11-21T07:30:00Z,1763711999999,2025-11-21T07:59:59.999000Z,T+1,SHORT,6.384900000000001,6.5211,6.071640000000004,6.071640000000004,TP,2.3,False
MASKUSDT,1763715599999,2025-11-21T08:59:59.999000Z,1763715600000,2025-11-21T09:00:00Z,1763728199999,2025-11-21T12:29:59.999000Z,T+1,SHORT,0.6539,0.6651,0.62814,0.62814,TP,2.3,False
SKLUSDT,1763715599999,2025-11-21T08:59:59.999000Z,1763715600000,2025-11-21T09:00:00Z,1763726399999,2025-11-21T11:59:59.999000Z,T+1,SHORT,0.013730000000000001,0.013890000000000001,0.013362,0.013362,TP,2.3,False
KNCUSDT,1764257399999,2025-11-27T15:29:59.999000Z,1764257400000,2025-11-27T15:30:00Z,1764286199999,2025-11-27T23:29:59.999000Z,NORMAL,LONG,0.28121,0.27889,0.28654599999999997,0.2811,SESSION,-0.04741379310344807,False
HBARUSDT,1764602999999,2025-12-01T15:29:59.999000Z,1764603000000,2025-12-01T15:30:00Z,1764622799999,2025-12-01T20:59:59.999000Z,NORMAL,SHORT,0.13125,0.13298000000000001,0.127271,0.13298000000000001,SL,-1.0,False
ZECUSDT,1764664199999,2025-12-02T08:29:59.999000Z,1764664200000,2025-12-02T08:30:00Z,1764671399999,2025-12-02T10:29:59.999000Z,NORMAL,SHORT,315.99,328.43,287.37800000000004,328.43,SL,-1.0,False
XMRUSDT,1764669599999,2025-12-02T09:59:59.999000Z,1764669600000,2025-12-02T10:00:00Z,1764673199999,2025-12-02T10:59:59.999000Z,NORMAL,SHORT,388.97,391.28,383.65700000000015,391.28,SL,-1.0,False
AXSUSDT,1764746999999,2025-12-03T07:29:59.999000Z,1764747000000,2025-12-03T07:30:00Z,1764754199999,2025-12-03T09:29:59.999000Z,NORMAL,LONG,1.1200100000000002,1.11399,1.1338560000000004,1.11399,SL,-1.0,False
HBARUSDT,1764840599999,2025-12-04T09:29:59.999000Z,1764840600000,2025-12-04T09:30:00Z,1764856799999,2025-12-04T13:59:59.999000Z,NORMAL,SHORT,0.14200000000000002,0.14278000000000002,0.140206,0.140206,TP,2.3,False
LTCUSDT,1764944999999,2025-12-05T14:29:59.999000Z,1764945000000,2025-12-05T14:30:00Z,1764948599999,2025-12-05T15:29:59.999000Z,NORMAL,SHORT,81.89,82.24000000000001,81.08499999999998,82.24000000000001,SL,-1.0,False
BTCUSDT,1765178999999,2025-12-08T07:29:59.999000Z,1765179000000,2025-12-08T07:30:00Z,1765202399999,2025-12-08T13:59:59.999000Z,NORMAL,LONG,91700.01,91310.19,92596.59599999998,91310.19,SL,-1.0,False
UNIUSDT,1765178999999,2025-12-08T07:29:59.999000Z,1765179000000,2025-12-08T07:30:00Z,1765198799999,2025-12-08T12:59:59.999000Z,NORMAL,LONG,5.6901,5.649900000000001,5.782559999999999,5.649900000000001,SL,-1.0,False
ETCUSDT,1765182599999,2025-12-08T08:29:59.999000Z,1765182600000,2025-12-08T08:30:00Z,1765186199999,2025-12-08T09:29:59.999000Z,NORMAL,LONG,13.469999999999999,13.406,13.617199999999995,13.617199999999995,TP,2.3,False
RVNUSDT,1765182599999,2025-12-08T08:29:59.999000Z,1765182600000,2025-12-08T08:30:00Z,1765207799999,2025-12-08T15:29:59.999000Z,NORMAL,LONG,0.008,0.007920000000000002,0.008183999999999997,0.007920000000000002,SL,-1.0,False
SOLUSDT,1765184399999,2025-12-08T08:59:59.999000Z,1765184400000,2025-12-08T09:00:00Z,1765207799999,2025-12-08T15:29:59.999000Z,NORMAL,LONG,136.9101,135.7799,139.50956,135.7799,SL,-1.0,False
LTCUSDT,1765189799999,2025-12-08T10:29:59.999000Z,1765189800000,2025-12-08T10:30:00Z,1765195199999,2025-12-08T11:59:59.999000Z,NORMAL,LONG,83.91000000000001,83.64,84.53100000000003,83.64,SL,-1.0,False
MASKUSDT,1765189799999,2025-12-08T10:29:59.999000Z,1765189800000,2025-12-08T10:30:00Z,1765195199999,2025-12-08T11:59:59.999000Z,NORMAL,LONG,0.6623,0.6598,0.6680499999999999,0.6598,SL,-1.0,False
AAVEUSDT,1765191599999,2025-12-08T10:59:59.999000Z,1765191600000,2025-12-08T11:00:00Z,1765205999999,2025-12-08T14:59:59.999000Z,NORMAL,LONG,195.651,194.399,198.53060000000002,198.53060000000002,TP,2.3,False
AXSUSDT,1765191599999,2025-12-08T10:59:59.999000Z,1765191600000,2025-12-08T11:00:00Z,1765195199999,2025-12-08T11:59:59.999000Z,NORMAL,LONG,1.0620100000000001,1.05699,1.0735560000000002,1.05699,SL,-1.0,False
DUSKUSDT,1766392199999,2025-12-22T08:29:59.999000Z,1766392200000,2025-12-22T08:30:00Z,1766417399999,2025-12-22T15:29:59.999000Z,NORMAL,LONG,0.04054000000000001,0.0402,0.041322000000000025,0.0402,SL,-1.0,False
CRVUSDT,1766395799999,2025-12-22T09:29:59.999000Z,1766395800000,2025-12-22T09:30:00Z,1766408399999,2025-12-22T12:59:59.999000Z,NORMAL,LONG,0.362,0.356,0.3758,0.3758,TP,2.3,False
RUNEUSDT,1766395799999,2025-12-22T09:29:59.999000Z,1766395800000,2025-12-22T09:30:00Z,1766406599999,2025-12-22T12:29:59.999000Z,NORMAL,LONG,0.5868,0.5839000000000001,0.5934699999999997,0.5934699999999997,TP,2.3,False
BTCUSDT,1766397599999,2025-12-22T09:59:59.999000Z,1766397600000,2025-12-22T10:00:00Z,1766415599999,2025-12-22T14:59:59.999000Z,NORMAL,LONG,89798.01,89442.59000000001,90615.47599999995,89442.59000000001,SL,-1.0,False
LINKUSDT,1766500199999,2025-12-23T14:29:59.999000Z,1766500200000,2025-12-23T14:30:00Z,1766503799999,2025-12-23T15:29:59.999000Z,NORMAL,SHORT,12.163,12.259,11.9422,12.259,SL,-1.0,False
ETCUSDT,1766561399999,2025-12-24T07:29:59.999000Z,1766561400000,2025-12-24T07:30:00Z,1766563199999,2025-12-24T07:59:59.999000Z,NORMAL,SHORT,11.848,11.891,11.749100000000002,11.891,SL,-1.0,False
AAVEUSDT,1766563199999,2025-12-24T07:59:59.999000Z,1766563200000,2025-12-24T08:00:00Z,1766572199999,2025-12-24T10:29:59.999000Z,NORMAL,SHORT,147.279,148.58100000000002,144.28439999999995,148.58100000000002,SL,-1.0,False
BNBUSDT,1766564999999,2025-12-24T08:29:59.999000Z,1766565000000,2025-12-24T08:30:00Z,1766573999999,2025-12-24T10:59:59.999000Z,NORMAL,SHORT,836.0790000000001,838.461,830.6004000000001,838.461,SL,-1.0,False
ZENUSDT,1766564999999,2025-12-24T08:29:59.999000Z,1766565000000,2025-12-24T08:30:00Z,1766581199999,2025-12-24T12:59:59.999000Z,NORMAL,SHORT,7.478,7.542000000000001,7.330799999999997,7.542000000000001,SL,-1.0,False
TRXUSDT,1766654999999,2025-12-25T09:29:59.999000Z,1766655000000,2025-12-25T09:30:00Z,1766678399999,2025-12-25T15:59:59.999000Z,NORMAL,SHORT,0.2788,0.27936000000000005,0.27751199999999987,0.27751199999999987,TP,2.3,False
ZENUSDT,1767020399999,2025-12-29T14:59:59.999000Z,1767020400000,2025-12-29T15:00:00Z,1767023999999,2025-12-29T15:59:59.999000Z,NORMAL,SHORT,9.006,9.107999999999999,8.771400000000003,9.107999999999999,SL,-1.0,False
ADAUSDT,1767027599999,2025-12-29T16:59:59.999000Z,1767027600000,2025-12-29T17:00:00Z,1767034799999,2025-12-29T18:59:59.999000Z,NORMAL,SHORT,0.35939000000000004,0.36101000000000005,0.35566400000000004,0.35566400000000004,TP,2.3,False
ZENUSDT,1767191399999,2025-12-31T14:29:59.999000Z,1767191400000,2025-12-31T14:30:00Z,1767200399999,2025-12-31T16:59:59.999000Z,NORMAL,SHORT,8.968,9.072,8.728800000000001,8.728800000000001,TP,2.3,False
BCHUSDT,1767277799999,2026-01-01T14:29:59.999000Z,1767277800000,2026-01-01T14:30:00Z,1767299399999,2026-01-01T20:29:59.999000Z,NORMAL,SHORT,590.0400000000001,592.98,583.2780000000002,591.84,EMA,-0.6122448979591805,False
LPTUSDT,1767279599999,2026-01-01T14:59:59.999000Z,1767279600000,2026-01-01T15:00:00Z,1767310199999,2026-01-01T23:29:59.999000Z,NORMAL,LONG,2.999,2.966,3.0749,3.006,SESSION,0.21212121212120275,False
ICPUSDT,1767284999999,2026-01-01T16:29:59.999000Z,1767285000000,2026-01-01T16:30:00Z,1767310199999,2026-01-01T23:29:59.999000Z,NORMAL,LONG,3.01,2.95,3.147999999999999,3.002,SESSION,-0.13333333333333433,False
AXSUSDT,1768836599999,2026-01-19T15:29:59.999000Z,1768836600000,2026-01-19T15:30:00Z,1768865399999,2026-01-19T23:29:59.999000Z,NORMAL,SHORT,1.67199,1.7190100000000001,1.563844,1.641,SESSION,0.659081242024671,False
