symbol,event_date,surprise_pct,reaction_2session,pre_dd52,pre_mom63,entry_date,entry_open,ret_4w,ret_8w,ret_13w,strong_beat,underreaction,near_consensus
AMZN,2010-01-28,17.96,0.02167006109979641,-0.15872798300322133,-0.015163671373555898,2010-02-01,6.159000000000001,0.011040753369053302,0.09693132001948368,0.05398603669426838,True,True,False
BMY,2010-01-28,13.45,0.002473404073600971,-0.07571567574379057,0.1224643183090599,2010-02-01,14.918794216570959,-0.01534267536961642,0.09002777060475808,0.03242257895693523,True,True,False
DHR,2010-01-28,8.54,-0.03828086423871979,-0.04909784200095013,0.07531032503408186,2010-02-01,14.469518742493051,0.05193547006508603,0.08069247348759978,0.16114435448771602,False,False,False
F,2010-01-28,65.38,-0.06147647096899478,-0.04859717869454461,0.5462142821398188,2010-02-01,5.960200539568346,0.11400614055191927,0.21813015380952439,0.1535014559254937,True,True,False
KLAC,2010-01-28,2.59,-0.0859019419079573,-0.1781809233828393,-0.11480162972226149,2010-02-01,16.189209832134292,0.0649129993843045,0.08151665100085537,0.19740865681548714,False,False,True
LLY,2010-01-28,-0.97,-0.032703485344055316,-0.04236703910018369,0.08823102663389948,2010-02-01,23.321132342857144,-0.01570817134740654,0.017274789715185035,0.0040807476988571345,False,False,True
MMM,2010-01-28,7.31,-0.021992956882320613,-0.033698651203489804,0.07831638130333385,2010-02-01,42.424920437593244,0.0033301078929441896,0.013041381261294838,0.0917333379123606,False,False,False
MSFT,2010-01-28,24.79,-0.05021931988410577,-0.05809390708397433,0.039091409024392565,2010-02-01,21.334370503343894,0.026967259079236916,0.0471412782720011,0.06625128669414315,True,True,False
PG,2010-01-28,4.59,0.012168293688986642,-0.03518272468524575,0.07638885082358104,2010-02-01,39.94588086788191,0.02683929128172302,0.030396604248984493,0.00541530509324728,False,False,True
T,2010-01-28,-0.05,-0.010147441457068473,-0.09488463065001884,0.02741992973165641,2010-02-01,8.086744062350022,-0.02609753205033316,0.032727131662563025,0.02531994781475433,False,False,True
CVX,2010-01-29,-9.76,0.0046435365975767695,-0.09680685886194773,-0.03532411834593874,2010-02-02,40.22073767629281,0.003820475023205816,0.03092838161544731,0.09787643268481294,False,False,False
HON,2010-01-29,1.17,-0.011301088767110001,-0.07845017317744618,0.06186954459811056,2010-02-02,32.81377756224755,0.031703830373658315,0.13999980432115144,0.16358440985862477,False,False,True
XOM,2010-02-01,6.78,0.03926581719896283,-0.18521813659393938,-0.12235857962384722,2010-02-03,37.63677021021021,-0.015300734016065687,0.0080275163916117,-0.03847487980829378,False,False,False
PLD,2010-02-02,-150.0,-0.029689469092319176,-0.10353188645396916,0.11001513640700433,2010-02-04,14.831629254385964,0.041578085255311814,0.1674779421066963,0.0916130468412446,False,False,False
UPS,2010-02-02,2.03,0.00822017715275103,-0.07873126140368703,0.07127776319870227,2010-02-04,35.948371618083435,0.021590084529062192,0.10701259080067493,0.10321547861294711,False,False,True
CMCSA,2010-02-03,20.95,-0.047263806979518486,-0.08378906188430157,0.1297835990888383,2010-02-05,5.666682101167315,0.12379693907448508,0.21953197243523181,0.16833799422702422,True,True,False
CSCO,2010-02-03,13.98,0.006082135039127579,-0.08287007788909295,0.009207201725027314,2010-02-05,15.443377637130803,0.08197185826923725,0.1231739848344866,0.12145803896936136,True,True,False
MCHP,2010-02-03,26.96,-0.022963294538943524,-0.10149309450127231,0.122768221739185,2010-02-05,8.720679452054794,0.0650431598895147,0.12013061065997133,0.12793963521756502,True,True,False
PFE,2010-02-03,-2.64,-0.054024619319771316,-0.055013728908990256,0.1405844007840633,2010-02-05,9.40475632103144,-0.02401511674750867,-0.05640298407787603,-0.04079386088648429,False,False,True
TMO,2010-02-03,3.18,-0.007142304504006547,-0.04225359681654817,0.05777639559843428,2010-02-05,44.80985521276595,0.049628475179730014,0.10010621025073285,0.14952167900166002,False,False,True
V,2010-02-03,11.92,-0.011425566497753059,-0.06332877711260898,0.11060508633556121,2010-02-05,18.67161235465116,0.06388776837752252,0.11148408642011631,0.03359579416249936,True,True,False
CI,2010-02-04,7.57,-0.04027405792587979,-0.11462187051570527,0.2400987135568935,2010-02-08,30.70590217654172,0.04693227429608715,0.11710770791829805,-0.0021625215947065346,False,False,False
MA,2010-02-04,-8.99,-0.10840961348475708,-0.08262951606709534,0.11262317247551135,2010-02-08,20.420243816254416,0.11135793500837265,0.17081364038215385,0.010722505848401953,False,False,False
AON,2010-02-05,17.88,0.021642676106365055,-0.08890530778032157,0.010875121713729508,2010-02-09,34.17154004519207,0.03482020281305265,0.07890952386816186,0.08063318045262102,True,True,False
CVS,2010-02-08,1.23,0.05310995606142255,-0.18602974683980966,-0.1382950251889169,2010-02-10,23.085140238313475,0.06379687307431836,0.11324859778618879,0.1168049981005237,False,False,True
DIS,2010-02-09,22.76,0.01865592203306976,-0.09984704433584957,0.028272361678666424,2010-02-11,25.65716359416446,0.13380030856631153,0.21461984235420162,0.1421839320798992,True,True,False
KO,2010-02-09,-0.68,0.02165581260600047,-0.11438404979391126,-0.025290913155510575,2010-02-11,16.86729324972335,0.008181914444329141,0.026803752302348105,0.0032907917977627044,False,False,True
PEP,2010-02-11,-0.5,0.008943797394869613,-0.06358527695308502,-0.023626550199776886,2010-02-16,39.000768080247916,0.09159132231452638,0.09555278275761592,0.09786299366973461,False,False,True
PM,2010-02-11,3.18,0.05297897680424746,-0.09524506889066897,-0.05025440021213834,2010-02-16,24.28854390934844,0.026611561938992168,0.06938893072148633,-0.07126997467650487,False,False,True
MRK,2010-02-16,0.51,0.011375247237038089,-0.11164423839470439,0.12274183957523155,2010-02-18,21.54382107803701,0.032156733917050984,-0.023139863454641696,-0.1375206871290523,False,False,True
ADI,2010-02-17,13.02,0.03392007516692641,-0.11152540815563305,0.05071128125147695,2010-02-19,20.54055206722689,0.034232182780277176,0.048632964172709015,-0.017893972178738782,True,False,False
AMAT,2010-02-17,-3.14,-0.020848860666408453,-0.13320312552949165,0.010138628173340436,2010-02-19,9.80644672,0.00562418596406733,0.14337030732371137,0.01279293954089833,False,False,True
BKNG,2010-02-17,18.3,0.102930801270116,-0.08760634133777556,0.07131601765786644,2010-02-19,229.98552717179166,0.044343976569405585,0.09617202047538753,-0.17746215456986192,True,False,False
DE,2010-02-17,204.21,0.06470997107558474,-0.10605202941969316,0.14006595148220402,2010-02-19,42.62451909916201,0.03747094241983806,0.06445541108502506,0.033142447837394284,True,False,False
NVDA,2010-02-17,16.11,-0.05677610466551475,-0.06806139677064593,0.31270252754374606,2010-02-19,0.38055850422195425,0.05187506141376841,0.02770006624762633,-0.23323221853475484,True,True,False
ORLY,2010-02-17,2.57,-0.037390213299874575,-0.07174470067551819,0.013736962604935066,2010-02-19,38.52,0.08800623052959478,0.1313603322949115,0.2432502596053998,False,False,True
FSLR,2010-02-18,8.79,-0.06617291901465139,-0.40137824683147794,0.05006001792084391,2010-02-22,114.76,-0.012722202858138743,0.1571976298361799,-0.04836179853607536,False,False,False
INTU,2010-02-18,20.52,0.09394753476611895,-0.06443514301090847,0.000334980635108284,2010-02-22,28.96786032138443,0.061655906193979204,0.08312797879786538,0.0588942248301354,True,False,False
WMT,2010-02-18,4.24,-0.01054316034485403,-0.020649303109899098,0.021244985886198275,2010-02-22,12.930129909214026,0.03978073649665603,0.021930954505252176,-0.03624324832808368,False,False,True
LOW,2010-02-22,15.25,-0.013836349384861668,-0.05224181152202201,0.08101237842617137,2010-02-24,17.37745431472081,0.08760464321805617,0.1717711714972301,0.06980571856555473,True,True,False
ADSK,2010-02-23,30.79,0.06940184049079767,-0.06757239899892742,0.07768595041322301,2010-02-25,27.24,0.08039647577092524,0.2349486049926579,0.0862701908957415,True,False,False
HD,2010-02-23,45.45,0.034304234762636776,-0.007528641571194816,0.12024155693652228,2010-02-25,21.59454167729592,0.04797778708095368,0.15822323871297495,0.12028309567852502,True,False,False
MDT,2010-02-23,1.71,-0.0016042446736118654,-0.064294117619209,0.10452568208390511,2010-02-25,29.82705939226519,0.05839799977689064,0.035975407217416544,-0.07524910058170964,False,False,True
TGT,2010-02-23,6.57,0.006911441980807398,-0.03140572174670131,0.06146794455783278,2010-02-25,33.91032683022571,0.052248778923446704,0.13564815204535918,0.09381723702346023,False,False,False
CRM,2010-02-24,6.89,-0.0033657133426071573,-0.09651993285756888,0.09044163490400492,2010-02-26,16.72155858719647,0.12949997462925422,0.31073906093790127,0.28650088972398513,False,False,False
TJX,2010-02-24,3.41,0.06534572083291801,-0.02981412408915829,0.005232980294949785,2010-02-26,8.525551765553688,0.04616102807989386,0.15409539119266502,0.0963865163268931,False,False,True
TMUS,2010-02-25,54.11,-0.011219154751059612,-0.6712323141597867,-0.04294013400430241,2010-03-01,10.09877880794702,0.11057982487686524,0.2451901600324633,0.379810397375435,True,True,False
COST,2010-03-03,-2.59,-0.009449809567875223,-0.011912427559562011,0.025632693899114933,2010-03-05,43.49501441990772,-0.011668335478822844,-0.02908872285207542,-0.07901628418209439,False,False,True
NKE,2010-03-17,13.55,0.06080979310155965,-0.009429978888107038,0.10651353767367144,2010-03-19,15.411374156692059,0.012258857736310524,-0.006999645560173295,0.004933099575350264,True,False,False
FDX,2010-03-18,5.41,0.013918636614974833,-0.028899823097585098,-0.007131776038909687,2010-03-22,76.3667417484389,0.02265198451518935,-0.05093895142538829,-0.15676905252650286,False,False,False
GME,2010-03-18,1.18,0.06293936402524758,-0.3948858285270528,-0.10863130949524036,2010-03-22,3.642532962962963,0.1691314926456855,0.018027849769579385,-0.12983628913498224,False,False,True
ADBE,2010-03-23,7.34,0.04463519313304709,-0.08507853403141363,-0.055660632261550824,2010-03-25,36.66,-0.01882160392798682,-0.13420621931260224,-0.185761047463175,False,False,False
CCL,2010-03-23,53.96,0.01450748312283201,-0.01198748634528135,0.1397938990250025,2010-03-25,28.994870783601453,0.07244140634647978,-0.09218426264252022,-0.15784070285251317,True,True,False
ORCL,2010-03-25,1.43,-0.0027195138214171077,-0.009230769230769154,0.05657149183281174,2010-03-29,20.902630719593272,0.03414734202511971,-0.1295497564837601,-0.1502552842140238,False,False,True
MU,2010-03-31,60.07,-0.05745907614818757,-0.04849864978971252,0.07470416458929008,2010-04-05,10.15115386792453,-0.0983586576378701,-0.1234296991481526,-0.19479104480649667,True,True,False
INTC,2010-04-13,13.02,0.04352170307635839,-0.009271957695058841,0.09067321022158614,2010-04-15,15.554877296560836,-0.0242417403475248,-0.13157784902702852,-0.11171912599690237,True,False,False
JPM,2010-04-14,16.37,0.04229275840659841,-0.031462286068513534,0.03124346882785578,2010-04-16,32.30560840834248,-0.14390716155470817,-0.2009653657123488,-0.17991638897107198,True,False,False
PGR,2010-04-14,9.87,0.06471017739499851,-0.011172596493404185,0.13892327609831678,2010-04-16,12.77023344793713,-0.0014513006369608616,-0.04992339807539825,-0.04750370855868136,False,False,False
AMD,2010-04-15,300.0,-0.008088978766430777,-0.014940239043824577,0.1433526011560693,2010-04-19,9.73,-0.09558067831449124,-0.14902363823227138,-0.2189105858170607,True,True,False
GOOGL,2010-04-15,2.49,-0.0659686006639808,-0.06435360016642788,-0.002509179926560523,2010-04-19,13.666678103981093,-0.07511540816067452,-0.11947146860109825,-0.12238366128590328,False,False,True
ISRG,2010-04-15,26.1,-0.06136254957666454,-0.0015602632164045671,0.2613745224888533,2010-04-19,40.06556679465706,-0.05676612055218333,-0.09204329527041255,-0.09567484254754743,True,True,False
BAC,2010-04-16,202.34,-0.05595138170437319,-0.019341327614502468,0.17278929214614935,2010-04-20,14.824310424502956,-0.12985497263475576,-0.15863202787604902,-0.2885200256892464,True,True,False
GE,2010-04-16,28.33,-0.02871792920682914,-0.009654647028948693,0.16587761007126267,2010-04-20,66.72497852631578,-0.07773068857969334,-0.17069287660877797,-0.2156385636098943,True,True,False
C,2010-04-19,5799.09,0.08991194414925197,-0.16022085034098854,0.29914455964006814,2010-04-21,38.09444482758621,-0.25845093351922344,-0.20676098216510708,-0.1868788181533212,True,False,False
IBM,2010-04-19,1.87,-0.0071965228358784605,-0.022612821949168804,-0.00828126095137438,2010-04-21,73.14915919838745,0.005744984716404167,0.008840030544422284,-0.01345004111009851,False,False,True
LLY,2010-04-19,6.93,-0.0002741452396929356,-0.024846711059888338,0.02932616780312758,2010-04-21,24.412833935018053,-0.06592982770055711,-0.05231403852651939,-0.023419400489918196,False,False,False
AAPL,2010-04-20,36.11,0.049184958037443494,-0.016218394553503268,0.19976763699735378,2010-04-22,7.7714523148537324,-0.038339335143863784,0.052763327693915674,0.006581483495499141,True,False,False
ETN,2010-04-20,14.08,-0.013392652387286152,-0.025244400400029066,0.1773525811793506,2010-04-22,25.647871265243904,-0.08696516144271482,-0.03727292824256201,0.0020402759439535068,True,True,False
GILD,2010-04-20,3.18,-0.1088763989910122,-0.08519909626985367,0.004835554243106666,2010-04-22,14.658460458240944,-0.049941155848285734,-0.12375518311823008,-0.18563071244710228,False,False,True
GS,2010-04-20,39.34,-0.026880353292386805,-0.15270639246546158,-0.00922314109636757,2010-04-22,121.30831183904431,-0.11289837960333626,-0.12832601165614366,-0.06446806257942828,True,True,False
JNJ,2010-04-20,1.29,-0.009691791617070677,-0.0010590015128592034,0.030595274460461397,2010-04-22,41.96302083976536,-0.04541429100260219,-0.08375995744411746,-0.10775727650856715,False,False,True
KO,2010-04-20,7.26,-0.020426186542077396,-0.06185634361599801,-0.009190574580270838,2010-04-22,17.1766651445406,-0.018843305252618903,-0.024694266376579788,0.01981961298043955,False,False,False
UNH,2010-04-20,49.73,-0.031061492028662263,-0.1333885678409541,-0.07381448671182911,2010-04-22,24.1020797767564,-0.008595929424986881,0.045689842264383884,0.02643839158885042,True,True,False
ABT,2010-04-21,1.01,-0.036559746823074724,-0.05781257753530267,-0.04791954147738131,2010-04-23,17.717187851166507,-0.08916696399211532,-0.04428963883875292,-0.026120841244906545,False,False,True
AMGN,2010-04-21,5.48,-0.03356548747606225,-0.07072286616216683,0.04569739146028917,2010-04-23,40.52556900475544,-0.08865437532373321,-0.04975054155362646,-0.07608946846356679,False,False,False
BA,2010-04-21,10.78,0.05853615872857221,-0.041862282622809555,0.18545006739214598,2010-04-23,58.87318983095968,-0.15557658515290906,-0.08909471095451571,-0.07716568176454841,True,False,False
FCX,2010-04-21,7.08,-0.0037133875250526804,-0.10450317459109504,-0.04321882939269761,2010-04-23,29.495236651583706,-0.2128186569829289,-0.18460732205352015,-0.11433156788734011,False,False,False
MCD,2010-04-21,6.94,0.00980999830566276,-0.0035415781272135627,0.11748394209567636,2010-04-23,47.209200505973286,-0.049986029856080694,-0.010569984253602116,0.003446351395129499,False,False,False
MS,2010-04-21,79.84,0.0476205603913844,-0.14615506082326724,-0.020997725172389292,2010-04-23,23.134508954289288,-0.19665465834085827,-0.19477435043866997,-0.15404299098505636,True,False,False
PLD,2010-04-21,88.89,0.005406448026050947,-0.05363309896123336,0.07450868038622827,2010-04-23,17.805000247262452,-0.11245718727638376,-0.04676777510241714,-0.11413649081947674,True,True,False
QCOM,2010-04-21,4.42,-0.09145290754163182,-0.12687167658514453,-0.11837408371337854,2010-04-23,26.597811921568624,-0.08696624851658874,-0.07949194948078009,0.012071973415640258,False,False,True
SBUX,2010-04-21,16.98,0.07877725218932752,-0.02845895146211741,0.07125238660405575,2010-04-23,11.098969809244315,-0.07070654508769647,0.03998841319362989,-0.059975819439555544,True,False,False
T,2010-04-21,8.29,-0.014634032033181477,-0.042860963218293247,0.03406956879944745,2010-04-23,8.377998781416602,-0.04624001405632805,-0.028288232977819683,0.009334116729266873,False,False,False
WFC,2010-04-21,7.14,-0.003268580111131847,-0.005901445854234355,0.19337732984734757,2010-04-23,22.64644026284349,-0.1473671015889918,-0.16579383864597086,-0.17054955295470953,False,False,False
AMZN,2010-04-22,9.05,-0.019121764665710694,-0.01724832214765093,0.16417554460168549,2010-04-26,7.159999999999999,-0.14301675977653616,-0.14420391061452498,-0.18205307262569825,False,False,False
APD,2010-04-22,2.67,0.03325807888029697,-0.10264210169340993,-0.05903211974677236,2010-04-26,60.34241863291139,-0.16492077809230565,-0.11240051006527163,-0.09717904528462329,False,False,True
AXP,2010-04-22,15.04,0.044791879372789944,-0.014781214778527563,0.0746970278846959,2010-04-26,38.13331438268986,-0.15492527933453493,-0.09592699826664874,-0.05027924830893271,True,False,False
DHR,2010-04-22,9.67,0.04836113860935165,-0.00996234045733424,0.07266307498876223,2010-04-26,17.280233787960253,-0.06549875434838404,-0.05216560140455473,-0.10340912107365541,False,False,False
MSFT,2010-04-22,6.95,-0.0118120555682385,-0.0053968253968254,0.028980841845168692,2010-04-26,23.404651237544197,-0.1302882579447554,-0.15912867915629691,-0.15232233975037301,False,False,False
PEP,2010-04-22,0.92,-0.01924711811320312,-0.01522522815430849,0.07261668102261498,2010-04-26,41.72985524454015,-0.01943345453244172,-0.005038484876308313,0.02091655363635736,False,False,True
PM,2010-04-22,-3.04,-0.016351219057386568,-0.03561334862646914,0.06755916092268643,2010-04-26,25.27075619389587,-0.13283560524028615,-0.0930623593473604,0.018643834893153466,False,False,True
SHW,2010-04-22,0.63,0.07037909962650768,-0.005021088572002341,0.27112388936874443,2010-04-26,22.57386402301726,-0.04565740371105076,-0.03658053500168501,-0.12404894528300503,False,False,True
UNP,2010-04-22,6.68,0.0009099376656873659,-0.007345706705587207,0.2136310672857864,2010-04-26,27.91763351056932,-0.09462598287814006,0.002097831444363152,-0.026597294154184103,False,False,False
VZ,2010-04-22,-0.36,-0.017255869948739733,-0.10779712162479449,-0.02256512729425697,2010-04-26,12.947971596406358,-0.0352002314040335,0.0027593822961087255,0.07099400834712744,False,False,True
HON,2010-04-23,4.68,0.01749755571203515,-0.00042412221471987976,0.16474361054647058,2010-04-27,40.13728565518947,-0.13248742580334227,-0.12502304461489333,-0.10345955356481795,False,False,True
SLB,2010-04-23,0.92,0.06614940688800863,-0.049975955256264526,0.0013430778063203697,2010-04-27,50.74126137107096,-0.20431028104046034,-0.1923653671060669,-0.17198747400565007,False,False,True
CAT,2010-04-26,-7.8,-0.0036348565616667328,-0.002465554749818688,0.2757409570464764,2010-04-28,47.73908951718139,-0.14719990658079674,-0.07345530785456911,0.006223631112857397,False,False,False
TXN,2010-04-26,2.61,-0.0048783452299396846,-0.012218034767400021,0.15996231807899108,2010-04-28,18.23711647727273,-0.08784922107994975,-0.07364741454311241,-0.06552112987608782,False,False,True
F,2010-04-27,47.59,-0.08368125121178827,-0.007549759780370535,0.3109823259281854,2010-04-29,7.1961461708394685,-0.15315783541274242,-0.19851544659116083,-0.050561253510088666,True,True,False
MMM,2010-04-27,15.7,0.009149166486252414,-0.003986786649960217,0.07557679231750813,2010-04-29,46.98223086499496,-0.10425070872154485,-0.11545281620580494,-0.03217877987401785,True,True,False
NEE,2010-04-27,8.14,-0.0060789171551151044,-0.133572687373393,0.08087101914988115,2010-04-29,8.245290195304793,-0.047759410036172456,-0.015486440413886915,0.0385201487360709,False,False,False
UPS,2010-04-27,23.02,-0.003065435160047203,-0.017492891842604164,0.1759846397308633,2010-04-29,42.617852797704444,-0.09185241725541127,-0.11926111861689592,-0.04729362615408461,True,True,False
CMCSA,2010-04-28,3.91,0.08342553662314667,-0.038170947768486285,0.18172626000244052,2010-04-30,7.2596,-0.0728414788693591,-0.10621797344206285,-0.009394456994875733,False,False,True
FSLR,2010-04-28,21.99,0.17536615768152064,-0.381427401089104,0.1149135759576132,2010-04-30,148.65,-0.22098890010090821,-0.19771274806592665,-0.15142953245879587,True,False,False
ORLY,2010-04-28,19.08,0.08108108108108114,-0.0202861413623745,0.19292771710868428,2010-04-30,49.0,0.0340816326530613,0.003061224489795844,0.0016326530612245094,True,False,False
TMO,2010-04-28,12.12,0.042100682533646516,-0.02400000000000002,0.15465816860030857,2010-04-30,53.27758643270622,-0.05939995868062575,-0.0920440800917327,-0.19710889955517086,True,False,False
V,2010-04-28,5.11,-0.0013997411437610685,-0.043644719896777096,0.14713532358553327,2010-04-30,20.9350176216336,-0.20883754199068338,-0.1769483880350582,-0.2245146245674301,False,False,False
BMY,2010-04-29,9.68,0.039849821713838995,-0.09884978639943187,0.013665215876247805,2010-05-03,15.426913330680462,-0.08297274401190935,0.010273388196480271,0.027619696836706398,False,False,False
COP,2010-04-29,6.57,0.01093047751492815,-0.0042499174556714925,0.18751224115520904,2010-05-03,27.11969533646082,-0.11971724962912211,-0.13108905879489008,-0.012990386952731692,False,False,False
KLAC,2010-04-29,18.54,0.01368943556443547,-0.10026800509712197,0.09480543893727678,2010-05-03,19.671080000000003,-0.10120339096785758,-0.12340349386002203,-0.054469810503541494,True,True,False
PG,2010-04-29,1.72,-0.015987877136824924,-0.014306055112395022,0.04680426335864252,2010-05-03,40.624286375239315,-0.02130711582830158,-0.028837094254862694,-0.03221438435007096,False,False,True
XOM,2010-04-29,-5.71,-0.020522726054905793,-0.09013075929940517,0.06257964460206167,2010-05-03,38.57893366745283,-0.10628945068308748,-0.13570446795085023,-0.07288261753654823,False,False,False
AON,2010-04-30,2.47,-0.03613753323896329,-0.00423079261047965,0.13153120247176742,2010-05-04,35.98205520932446,-0.07782365940561364,-0.09954559817350983,-0.09560752406474471,False,False,True
CVX,2010-04-30,21.72,0.006563122051119086,-0.010223763459377144,0.13431961550015026,2010-05-04,45.15962497523526,-0.11029154865583146,-0.15865997512522378,-0.02746313716988069,True,True,False
CVS,2010-05-04,2.78,-0.02750913471267169,-0.02627457995293314,0.12903754219131902,2010-05-06,25.43548569807037,-0.026379905067874132,-0.18827970320353193,-0.16891699058045972,False,False,True
MA,2010-05-04,10.18,-0.05104910791317252,-0.07038251062943057,-0.01000179366069065,2010-05-06,21.764334255319145,-0.14192183501152777,-0.13830123265008665,-0.1182362954515932,True,True,False
MRK,2010-05-04,11.04,0.009069854387080634,-0.14245968000758402,-0.06946998414154226,2010-05-06,20.677497461336444,-0.031633299075939925,-0.01661213896791569,-0.0011895763199796239,True,True,False
PFE,2010-05-04,13.07,0.026690391459074814,-0.16159425155072438,-0.09153596676999887,2010-05-06,9.105999955127707,-0.1123215418589757,-0.17074455993733884,-0.043059516479231896,True,True,False
MCHP,2010-05-05,8.11,-0.031915543429572146,-0.06969731149870462,0.0992390331244406,2010-05-07,9.448049892086331,-0.003011191982607908,0.007583586955196342,0.12476120695562654,False,False,False
CI,2010-05-06,13.09,-0.019064353173731563,-0.18398246487004166,-0.0783400809716599,2010-05-10,30.01063460949464,0.044992896953873984,-0.06964646488459703,0.07426918555731565,True,True,False
TMUS,2010-05-06,0.7,-0.07622362549196493,-0.5893910285539754,0.2730238419480071,2010-05-10,12.380543517857143,0.08236766670800888,0.08890211326791264,0.10589652063755084,False,False,True
BKNG,2010-05-10,2.31,-0.02582165520532631,-0.1771985655277556,0.1443438609782175,2010-05-12,219.3518472324215,-0.2099665346497892,-0.10133056781997418,0.3510709106816048,False,False,True
DIS,2010-05-11,5.54,-0.0045317568791476415,-0.07082655049534148,0.197081759617735,2010-05-13,30.268872,-0.0304131584421119,-0.04064809550881188,-0.04263693737910024,False,False,False
CSCO,2010-05-12,8.65,-0.016563604240282692,-0.06417145213890785,0.08664679432122457,2010-05-14,16.742498155573376,-0.09313413930729952,-0.0950155789650673,-0.13262048082318179,False,False,False
NVDA,2010-05-13,8.9,-0.1170876671619615,-0.22587672182997376,-0.10338395949906742,2010-05-17,0.2975707467282525,-0.12491398142102172,-0.1588554898221265,-0.2858841054223008,False,False,False
LOW,2010-05-17,10.39,-0.052551753231751985,-0.08654500260029807,0.18048317770861133,2010-05-19,18.735602860596295,-0.05421778355115958,-0.14879707268237685,-0.16377390593870844,True,True,False
ADI,2010-05-18,9.58,0.014813108449180712,-0.1133015758255469,-0.0019991203870296514,2010-05-20,19.799756330014223,0.0987913001242664,0.047164402148231144,0.061861552716638846,False,False,False
HD,2010-05-18,11.78,-0.03400039325369275,-0.03888420617031629,0.21790573562184767,2010-05-20,23.568856856187285,-0.045265532507454465,-0.18887877691100818,-0.1571631954315541,True,True,False
TJX,2010-05-18,2.82,-0.04552831547382341,-0.06394700186202928,0.18010933397597695,2010-05-20,8.66048867403315,0.08975374891921173,-0.020886659037556488,-0.004594275857948915,False,False,True
WMT,2010-05-18,4.09,0.005875413296906329,-0.05751614195254062,-0.004296820661834011,2010-05-20,12.796271529824562,-0.01833124041466616,-0.051559669415174425,-0.03550811881144811,False,False,True
ADSK,2010-05-19,29.06,-0.062023217247097806,-0.14297896532120524,0.16499227202472944,2010-05-21,27.58,0.060188542422044966,-0.0739666424945612,-0.00797679477882518,True,True,False
AMAT,2010-05-19,4.51,-0.019319846391385176,-0.12969731380613658,0.000951060035664808,2010-05-21,9.619576100628931,0.08877978514201179,0.01026281182646005,-0.09731989131701169,False,False,True
DE,2010-05-19,44.57,-0.00857209519365365,-0.10238661687698714,0.016740878154779093,2010-05-21,41.63026296611613,0.06736294306299229,0.0881362925060134,0.14081671880514635,True,True,False
TGT,2010-05-19,4.11,-0.026558894630741348,-0.07066094137830548,0.07480320779424243,2010-05-21,34.75795137074517,0.03550118981676853,-0.03087211209025187,0.008422493780839702,False,False,True
CRM,2010-05-20,-0.83,0.020096910783912625,-0.09171665013622532,0.19210812399001043,2010-05-24,20.46820564545565,0.1588705141462321,0.1310566446814998,0.37604636614803777,False,False,True
GME,2010-05-20,1.49,0.001396531016953917,-0.25681283561788604,0.0952614029184129,2010-05-24,3.5887330827067663,-0.11539812885566025,-0.07131571972851514,-0.13977999231093963,False,False,True
INTU,2010-05-20,3.98,-0.015743397802378545,-0.05197291345846711,0.1731503717258247,2010-05-24,30.976018366164542,0.06712552947433315,0.07888946878029746,0.2243277864732185,False,False,True
MDT,2010-05-25,2.07,-0.03690825671946141,-0.12507025916118952,-0.04772187793993088,2010-05-27,27.5895988835321,-0.06519481820396178,-0.06623868984999681,-0.16987557170791623,False,False,True
COST,2010-05-27,-0.38,0.04055151252509259,-0.09574714451906474,-0.08514153039206529,2010-06-01,41.72934912038634,-0.02629681851064969,-0.016670500140786637,-0.025340656939931372,False,False,True
FDX,2010-06-16,0.52,-0.05902939138814367,-0.14954024773740882,-0.06202800419314114,2010-06-18,66.31313246505717,-0.04919134934209379,0.02969347792430721,0.05813128398019973,False,False,True
ADBE,2010-06-22,3.58,-0.08300633866586182,-0.13272251308900518,-0.052074391988555124,2010-06-24,30.36,-0.05862977602108044,-0.08794466403162049,-0.11470685111989454,False,False,True
CCL,2010-06-22,9.24,-0.04116418048023596,-0.21209925570348698,-0.08116215138458072,2010-06-24,25.137789366306023,0.0038750676232708336,-0.038240807586466086,0.130127219463398,False,False,False
NKE,2010-06-23,0.42,-0.03905602999927116,-0.07410496990623094,-0.023636563577439818,2010-06-25,14.552041243582428,0.04122849477781387,0.020042463564772905,0.13666527761489355,False,False,True
ORCL,2010-06-24,11.21,-0.0008854622220783037,-0.14832619855089058,-0.11787735040292624,2010-06-28,18.651988418708243,0.08112333909526126,0.0021451643864214276,0.19300953337934135,True,True,False
MU,2010-06-28,5.21,-0.0835070138116476,-0.17017861065446682,-0.09819254815651579,2010-06-30,8.53594534746761,-0.055043153200014405,-0.1857726687458302,-0.17316715223652834,False,False,False
INTC,2010-07-13,19.54,0.03840607042222266,-0.14988205226667795,-0.08094642541564134,2010-07-15,14.027453649465365,-0.08281286671794774,-0.15009521343494936,-0.08777456552225293,True,False,False
PGR,2010-07-14,0.89,0.013109468130150015,-0.05253554789390458,0.019000680373707723,2010-07-16,12.36172562531904,-0.039058108871962594,0.019024396901293317,0.03705586004455075,False,False,True
AMD,2010-07-15,76.28,-0.009408602150537626,-0.2734375,-0.24772497472194133,2010-07-19,7.41,-0.12415654520917674,-0.1659919028340081,-0.06072874493927127,True,True,False
